"Abies_alba"	"Abies_concolor"	"Abies_grandis"	"Abies_koreana"	"Acer_platanoides"	"Acer_pseudoplatanus"	"Achillea_millefolium"	"Artemisia_vulgaris"	"Asparagus_offinalis"	"Avena_sativa"	"Beta_vulgaris"	"Betula_sp."	"Brassica_napus"	"Carduus_sp."	"Carpinus_betulus"	"Centaurea_sp."	"Chenopodium_sp."	"Cirsium_arvense"	"Cirsium_palustre"	"Cirsium_sp."	"Corylus_avellana"	"Crataegus_ocyacantha"	"Crepis_biennis"	"Crepis_sp."	"Cytisus_scoparius"	"Dactylis_glomerata"	"Daucus_sp."	"Epilobium"	"Euonymus_europaea"	"Euphorbia_sp."	"Fagus_sylvatica"	"Filipendula_ulmaria"	"Fraxinus_excelsior"	"Galeopsis_sp."	"Galium_sp."	"Gramineae_sp."	"Hedera_helix"	"Heracleum_sphondylium"	"Hieracium_murorum"	"Holcus_lanatus"	"Hordeum_vulgare"	"Humulus_lupulus"	"Impatiens_glandulifera"	"Impatiens_noli-tangere"	"Impatiens_parviflora"	"Juglans_regia"	"Larix_decidua"	"Lathyrus_sp."	"Lolium_sp."	"Lupinus_polyphyllus"	"Malus_domestica"	"Malva_sp."	"Matricaria_perforata"	"Medicago_sativa"	"Melilotus_albus"	"Mycelis_muralis"	"Papaver_somniferum"	"Phalaris_arundinacea"	"Phragmites_communis"	"Picea_albis"	"Pinus_cembra"	"Pinus_sylvestris"	"Pisum_sativum"	"Prunus_avium"	"Prunus_domestica"	"Prunus_padus"	"Populus_tremula"	"Pseudotsuga_menziesii"	"Quercus_rubra"	"Quercus_sp."	"Ribes_rubrum"	"Rosa_sp."	"Ranunculus_sp."	"Rubus_caesius"	"Rubus_idaeus"	"Rumex_sp."	"Salix_caprea"	"Salix_sp."	"Sambucus_nigra"	"Secale_cereale"	"Senecio_nemorensis"	"Silene_alba"	"Sinapis_arvensis"	"Solanum_tuberosum"	"Sonchus_oleraceus"	"Sorbus_aucuparia"	"Spiraea_vachouttei"	"Tanacetum_vulgare"	"Taraxacum_officinale"	"Thlaspi_arvense"	"Tilia_sp."	"Trifolium_pratense"	"Triticum_aestivum"	"Ulmus_sp."	"Umbelliferae_sp."	"Urtica_dioica"	"Viburnum_opulus"	"Vicia_cracca"	"Vicia_faba"	"Vicia_sp."	"Zea_mays"	"Mindarus_abietinus"	"Prociphilus_fraxini"	"Cinara_curvipes"	"Periphyllus_sp."	"Drepanosiphum_platanoides"	"Periphyllus_testudinaceus"	"Macrosiphoniella_millefolli"	"Macrosiphoniella_oblonga"	"Brachycorynella_asparagi"	"Metopolophium_dirhodum"	"Rhopalosiphum_padi"	"Sitobion_avenae"	"Aphis_fabae"	"Betulaphis_brevipilosa"	"Euceraphis_punctipennis"	"Kallistaphis_sp."	"Symydibius_oblongus"	"Brevicoryne_brassicae"	"Brachycaudus_sp."	"Uroleucon_sp."	"Myzocallis_capini"	"Hayhurstia_atriplicis"	"Capitophorus_sp."	"Corylobium_avellanae"	"Myzocallis_coryli"	"Ovatus_crataegarius"	"Acyrthosiphon_pisum"	"Aphis_sp."	"Macrosiphum_sp."	"Phyllaphis_fagi"	"Macrosiphum_cholodkowskyi"	"Prociphilus_sp."	"Cryptomyzus_galeopsidis"	"Aphis_hederae"	"Cavariella_pastinacae"	"Nasonovia_nigra"	"Nasonovia_sp."	"Diuraphis_noxia"	"Phorodon_humuli"	"Impatientinum_asiaticum"	"Impatientinum_balsamines"	"Chromaphis_juglandis"	"Adelges_laricis"	"Adelges_viridis"	"Cinara_sp."	"Megoura_viciae"	"Macrosiphum_albifrons"	"Aphis_pomi"	"Eriosoma_lanigerum"	"Rhopalosiphum_insertum"	"Aphis_umbrella"	"Uroleucon_murale"	"Uroleucon_obscurum"	"Hyalopteroides_humilis"	"Rhopalomyzus_lonicerae"	"Hyalopterus_pruni"	"Pineus_cembrae"	"Eulachnus_agilis"	"Schizolachnus_pinetis"	"Myzus_cerasi"	"Chaitophorus_sp."	"Gilletteella_cooleyi"	"Myzocallis_walshii"	"Stomaphis_quercus"	"Thelaxes_dryophila"	"Lachnus_roboris"	"Tuberculatus_annulatus"	"Tuberculatus_sp."	"Aphis_grossulariae"	"Macrosiphum_rosae"	"Macrosiphum_funestum"	"Aphis_idaei"	"Aphis_farinosa"	"Pterocomma_sp."	"Cavariella_sp."	"Aphis_sambuci"	"Aphis_jacobaeae"	"Brachycaudus_lychnidis"	"Myzus_persicae"	"Hyperomyzus_lactucae"	"Dysaphis_sorbi"	"Aphis_spiraephaga"	"Macrosiphoniella_tanacetaria"	"Metopeurum_fuscoviride"	"Lipaphis_erysimi"	"Eucallipterus_tiliae"	"Schizaphis_graminum"	"Schizoneura_sp."	"Microlophium_carnosum"	"Aphis_viburni"	"Aphis_craccae"	"Aphis_craccivora"
"Beta_vulgaris"	0	0	0	0	0	0	0	0	0	0	1.02207419293071	0	0	0.0249756858951087	0	0.000319849618122505	0.0252276490636706	0.0252276490636706	0.000319849618122505	0.0220741929307117	0	0	0.000319849618122505	0.000319849618122505	0.000435265776098541	0	0.0220741929307117	0	0.0220741929307117	0	0	0	0	0	0.0220741929307117	0	0	0	0.000383819541747006	0	0	0	0.0237722077715357	0.0252276490636706	0.00169801484082398	0	0	0.000497446601255476	0	0.000497446601255476	0	0	0.0246558362769862	0.000435265776098541	0.000435265776098541	0	0.0220741929307117	0	0	0	0	0	0.000435265776098541	0	0	0	0	0	0	0	0	0	0	0	0	0.0220741929307117	0	0	0	0	0	0	0	0	0.000365542420711434	0	0	0	0.000319849618122505	0	0	0.000435265776098541	0	0	0	0	0	0	0.0225094587068103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.618077402059928	0	0	0	0	0	0.010326573385098	0.00511759388996008	0	0.00630691226591764	0.00630691226591764	0	0	0	0.00696425241757666	0	0	0	0	0	0	0	0	6.3969923624501e-05	6.3969923624501e-05	0	0	0.00679205936329592	0.00630691226591764	0	0	0	0	0.000124361650313869	0.000124361650313869	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.13856051778585e-05	0	0	0	0	0	0	0	0	0	0	0	0
"Betula_sp."	0	0	0	0	0	0	0	0	0	0	0	1.33333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.166666666666667	0.166666666666667	0.166666666666667	0.166666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Brassica_napus"	0	0	0	0	0	0	0	0	0	0	0	0	1.16666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.166666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.666666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Carduus_sp."	0	0	0	0	0	0	0	0	0	0	0.00832522863170291	0	0	1.07014711233717	0	0.0137047745817055	0.00951454700766047	0.00951454700766047	0.0137047745817055	0.00832522863170291	0	0	0.0137047745817055	0.0137047745817055	0.000164159437808226	0	0.00832522863170291	0	0.00832522863170291	0	0	0	0	0	0.00832522863170291	0	0	0	0.0164457294980466	0	0	0	0.0089656308341416	0.00951454700766047	0.000640402202438686	0	0	0.000187610786066545	0	0.000187610786066545	0	0	0.0564423377554686	0.000164159437808226	0.000164159437808226	0	0.00832522863170291	0	0	0	0	0	0.000164159437808226	0	0	0	0	0	0	0	0	0	0	0	0	0.00832522863170291	0	0	0	0	0	0	0	0	0.0156625995219491	0	0	0	0.0137047745817055	0	0	0.000164159437808226	0	0	0	0	0	0	0.00848938806951114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.233106401687682	0	0	0	0	0	0.192468436495063	0.219276393307288	0	0.00237863675191512	0.00237863675191512	0	0	0	0.00262655100493162	0	0	0	0	0	0	0	0	0.0027409549163411	0.0027409549163411	0	0	0.00256160880975474	0.00237863675191512	0	0	0	0	4.69026965166361e-05	4.69026965166361e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00391564988048728	0	0	0	0	0	0	0	0	0	0	0	0
"Carpinus_betulus"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.33333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.666666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Centaurea_sp."	0	0	0	0	0	0	0	0	0	0	0.000319849618122505	0	0	0.0411143237451165	0	1.03894584754156	0.000365542420711434	0.000365542420711434	0.0389458475415584	0.000319849618122505	0	0	0.0389458475415584	0.0389458475415584	6.30689387847193e-06	0	0.000319849618122505	0	0.000319849618122505	0	0	0	0	0	0.000319849618122505	0	0	0	0.04673501704987	0	0	0	0.000344453434901159	0.000365542420711434	2.46038167786542e-05	0	0	7.20787871825363e-06	0	7.20787871825363e-06	0	0	0.00216847620355807	6.30689387847193e-06	6.30689387847193e-06	0	0.000319849618122505	0	0	0	0	0	6.30689387847193e-06	0	0	0	0	0	0	0	0	0	0	0	0	0.000319849618122505	0	0	0	0	0	0	0	0	0.0445095400474953	0	0	0	0.0389458475415584	0	0	6.30689387847193e-06	0	0	0	0	0	0	0.000326156512000977	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00895578930743014	0	0	0	0	0	0.00739450634174226	0.623133560664934	0	9.13856051778586e-05	9.13856051778585e-05	0	0	0	0.000100910302055551	0	0	0	0	0	0	0	0	0.00778916950831168	0.00778916950831168	0	0	9.84152671146169e-05	9.13856051778585e-05	0	0	0	0	1.80196967956341e-06	1.80196967956341e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0111273850118738	0	0	0	0	0	0	0	0	0	0	0	0
"Chenopodium_sp."	0	0	0	0	0	0	0	0	0	0	0.0126138245318353	0	0	0.0142718205114907	0	0.000182771210355717	1.1572729423221	0.0144157994649546	0.000182771210355717	0.0126138245318353	0	0	0.000182771210355717	0.000182771210355717	0.000248723300627738	0	0.0126138245318353	0	0.0126138245318353	0	0	0	0	0	0.0126138245318353	0	0	0	0.00021932545242686	0	0	0	0.0135841187265918	0.0144157994649546	0.00097029419475656	0	0	0.000284255200717415	0	0.000284255200717415	0	0	0.014089049301135	0.000248723300627738	0.000248723300627738	0	0.0126138245318353	0	0	0	0	0	0.000248723300627738	0	0	0	0	0	0	0	0	0	0	0	0	0.0126138245318353	0	0	0	0	0	0	0	0	0.000208881383263677	0	0	0	0.000182771210355717	0	0	0.000248723300627738	0	0	0	0	0	0	0.012862547832463	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.353187086891388	0	0	0	0	0	0.00590089907719886	0.00292433936569147	0	0.289318235580524	0.00360394986623865	0	0	0	0.00397957281004381	0	0	0	0	0	0	0	0	3.65542420711434e-05	3.65542420711434e-05	0	0	0.00388117677902624	0.00360394986623865	0	0	0	0	7.10638001793537e-05	7.10638001793537e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.22203458159192e-05	0	0	0	0	0	0	0	0	0	0	0	0
"Cirsium_arvense"	0	0	0	0	0	0	0	0	0	0	0.0126138245318353	0	0	0.0142718205114907	0	0.000182771210355717	0.0144157994649546	1.1572729423221	0.000182771210355717	0.0126138245318353	0	0	0.000182771210355717	0.000182771210355717	0.000248723300627738	0	0.0126138245318353	0	0.0126138245318353	0	0	0	0	0	0.0126138245318353	0	0	0	0.00021932545242686	0	0	0	0.0135841187265918	0.0144157994649546	0.00097029419475656	0	0	0.000284255200717415	0	0.000284255200717415	0	0	0.014089049301135	0.000248723300627738	0.000248723300627738	0	0.0126138245318353	0	0	0	0	0	0.000248723300627738	0	0	0	0	0	0	0	0	0	0	0	0	0.0126138245318353	0	0	0	0	0	0	0	0	0.000208881383263677	0	0	0	0.000182771210355717	0	0	0.000248723300627738	0	0	0	0	0	0	0.012862547832463	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.353187086891388	0	0	0	0	0	0.00590089907719886	0.00292433936569147	0	0.00360394986623865	0.289318235580524	0	0	0	0.00397957281004381	0	0	0	0	0	0	0	0	3.65542420711434e-05	3.65542420711434e-05	0	0	0.00388117677902624	0.00360394986623865	0	0	0	0	7.10638001793537e-05	7.10638001793537e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.22203458159192e-05	0	0	0	0	0	0	0	0	0	0	0	0
"Cirsium_palustre"	0	0	0	0	0	0	0	0	0	0	0.000319849618122505	0	0	0.0411143237451165	0	0.0389458475415584	0.000365542420711434	0.000365542420711434	1.03894584754156	0.000319849618122505	0	0	0.0389458475415584	0.0389458475415584	6.30689387847193e-06	0	0.000319849618122505	0	0.000319849618122505	0	0	0	0	0	0.000319849618122505	0	0	0	0.04673501704987	0	0	0	0.000344453434901159	0.000365542420711434	2.46038167786542e-05	0	0	7.20787871825363e-06	0	7.20787871825363e-06	0	0	0.00216847620355807	6.30689387847193e-06	6.30689387847193e-06	0	0.000319849618122505	0	0	0	0	0	6.30689387847193e-06	0	0	0	0	0	0	0	0	0	0	0	0	0.000319849618122505	0	0	0	0	0	0	0	0	0.0445095400474953	0	0	0	0.0389458475415584	0	0	6.30689387847193e-06	0	0	0	0	0	0	0.000326156512000977	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00895578930743014	0	0	0	0	0	0.00739450634174226	0.623133560664934	0	9.13856051778586e-05	9.13856051778585e-05	0	0	0	0.000100910302055551	0	0	0	0	0	0	0	0	0.00778916950831168	0.00778916950831168	0	0	9.84152671146169e-05	9.13856051778585e-05	0	0	0	0	1.80196967956341e-06	1.80196967956341e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0111273850118738	0	0	0	0	0	0	0	0	0	0	0	0
"Cirsium_sp."	0	0	0	0	0	0	0	0	0	0	0.0220741929307117	0	0	0.0249756858951087	0	0.000319849618122505	0.0252276490636706	0.0252276490636706	0.000319849618122505	1.02207419293071	0	0	0.000319849618122505	0.000319849618122505	0.000435265776098541	0	0.0220741929307117	0	0.0220741929307117	0	0	0	0	0	0.0220741929307117	0	0	0	0.000383819541747006	0	0	0	0.0237722077715357	0.0252276490636706	0.00169801484082398	0	0	0.000497446601255476	0	0.000497446601255476	0	0	0.0246558362769862	0.000435265776098541	0.000435265776098541	0	0.0220741929307117	0	0	0	0	0	0.000435265776098541	0	0	0	0	0	0	0	0	0	0	0	0	0.0220741929307117	0	0	0	0	0	0	0	0	0.000365542420711434	0	0	0	0.000319849618122505	0	0	0.000435265776098541	0	0	0	0	0	0	0.0225094587068103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.618077402059928	0	0	0	0	0	0.010326573385098	0.00511759388996008	0	0.00630691226591764	0.00630691226591764	0	0	0	0.00696425241757666	0	0	0	0	0	0	0	0	6.3969923624501e-05	6.3969923624501e-05	0	0	0.00679205936329592	0.00630691226591764	0	0	0	0	0.000124361650313869	0.000124361650313869	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.13856051778585e-05	0	0	0	0	0	0	0	0	0	0	0	0
"Corylus_avellana"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.33333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.333333333333333	0.333333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Crataegus_ocyacantha"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.33333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.666666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Crepis_biennis"	0	0	0	0	0	0	0	0	0	0	0.000319849618122505	0	0	0.0411143237451165	0	0.0389458475415584	0.000365542420711434	0.000365542420711434	0.0389458475415584	0.000319849618122505	0	0	1.03894584754156	0.0389458475415584	6.30689387847193e-06	0	0.000319849618122505	0	0.000319849618122505	0	0	0	0	0	0.000319849618122505	0	0	0	0.04673501704987	0	0	0	0.000344453434901159	0.000365542420711434	2.46038167786542e-05	0	0	7.20787871825363e-06	0	7.20787871825363e-06	0	0	0.00216847620355807	6.30689387847193e-06	6.30689387847193e-06	0	0.000319849618122505	0	0	0	0	0	6.30689387847193e-06	0	0	0	0	0	0	0	0	0	0	0	0	0.000319849618122505	0	0	0	0	0	0	0	0	0.0445095400474953	0	0	0	0.0389458475415584	0	0	6.30689387847193e-06	0	0	0	0	0	0	0.000326156512000977	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00895578930743014	0	0	0	0	0	0.00739450634174226	0.623133560664934	0	9.13856051778586e-05	9.13856051778585e-05	0	0	0	0.000100910302055551	0	0	0	0	0	0	0	0	0.00778916950831168	0.00778916950831168	0	0	9.84152671146169e-05	9.13856051778585e-05	0	0	0	0	1.80196967956341e-06	1.80196967956341e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0111273850118738	0	0	0	0	0	0	0	0	0	0	0	0
"Crepis_sp."	0	0	0	0	0	0	0	0	0	0	0.000319849618122505	0	0	0.0411143237451165	0	0.0389458475415584	0.000365542420711434	0.000365542420711434	0.0389458475415584	0.000319849618122505	0	0	0.0389458475415584	1.03894584754156	6.30689387847193e-06	0	0.000319849618122505	0	0.000319849618122505	0	0	0	0	0	0.000319849618122505	0	0	0	0.04673501704987	0	0	0	0.000344453434901159	0.000365542420711434	2.46038167786542e-05	0	0	7.20787871825363e-06	0	7.20787871825363e-06	0	0	0.00216847620355807	6.30689387847193e-06	6.30689387847193e-06	0	0.000319849618122505	0	0	0	0	0	6.30689387847193e-06	0	0	0	0	0	0	0	0	0	0	0	0	0.000319849618122505	0	0	0	0	0	0	0	0	0.0445095400474953	0	0	0	0.0389458475415584	0	0	6.30689387847193e-06	0	0	0	0	0	0	0.000326156512000977	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00895578930743014	0	0	0	0	0	0.00739450634174226	0.623133560664934	0	9.13856051778586e-05	9.13856051778585e-05	0	0	0	0.000100910302055551	0	0	0	0	0	0	0	0	0.00778916950831168	0.00778916950831168	0	0	9.84152671146169e-05	9.13856051778585e-05	0	0	0	0	1.80196967956341e-06	1.80196967956341e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0111273850118738	0	0	0	0	0	0	0	0	0	0	0	0
"Cytisus_scoparius"	0	0	0	0	0	0	0	0	0	0	0.000435265776098541	0	0	0.000492478313424679	0	6.30689387847192e-06	0.000497446601255476	0.000497446601255476	6.30689387847192e-06	0.000435265776098541	0	0	6.30689387847192e-06	6.30689387847192e-06	1.03944520242375	0	0.000435265776098541	0	0.000435265776098541	0	0	0	0	0	0.000435265776098541	0	0	0	7.56827265416631e-06	0	0	0	0.000468747758875352	0.000497446601255476	3.34819827768109e-05	0	0	0.0450802313414332	0	0.0450802313414332	0	0	0.000486171419546208	0.0394452024237541	0.0394452024237541	0	0.000435265776098541	0	0	0	0	0	0.0394452024237541	0	0	0	0	0	0	0	0	0	0	0	0	0.000435265776098541	0	0	0	0	0	0	0	0	7.20787871825363e-06	0	0	0	6.30689387847192e-06	0	0	0.0394452024237541	0	0	0	0	0	0	0.0398804681998526	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0121874417307592	0	0	0	0	0	0.000203622573790665	0.000100910302055551	0	0.000124361650313869	0.000124361650313869	0	0	0	0.631123238780065	0	0	0	0	0	0	0	0	1.26137877569439e-06	1.26137877569439e-06	0	0	0.000133927931107243	0.000124361650313869	0	0	0	0	0.0112700578353583	0.0112700578353583	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.80196967956341e-06	0	0	0	0	0	0	0	0	0	0	0	0
"Dactylis_glomerata"	0	0	0	0	0	0	0	0	0	0.0448409974834134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.03896896209868	0	0	0	0	0	0	0	0	0	0.0389689620986807	0	0	0	0.0389689620986807	0.0445359566842065	0	0	0	0	0	0	0	0.0389689620986807	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00213528559444826	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0389689620986807	0	0	0	0	0	0	0	0	0	0	0	0	0.0448409974834134	0	0	0	0	0	0	0	0.00213528559444826	0	0	0	0	0	0	0	0	0	0.0074734995805689	0.0170822847555861	0.623503393578891	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0111339891710516	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0074734995805689	0	0	0	0	0
"Daucus_sp."	0	0	0	0	0	0	0	0	0	0	0.0220741929307117	0	0	0.0249756858951087	0	0.000319849618122505	0.0252276490636706	0.0252276490636706	0.000319849618122505	0.0220741929307117	0	0	0.000319849618122505	0.000319849618122505	0.000435265776098541	0	1.02207419293071	0	0.0220741929307117	0	0	0	0	0	0.0220741929307117	0	0	0	0.000383819541747006	0	0	0	0.0237722077715357	0.0252276490636706	0.00169801484082398	0	0	0.000497446601255476	0	0.000497446601255476	0	0	0.0246558362769862	0.000435265776098541	0.000435265776098541	0	0.0220741929307117	0	0	0	0	0	0.000435265776098541	0	0	0	0	0	0	0	0	0	0	0	0	0.0220741929307117	0	0	0	0	0	0	0	0	0.000365542420711434	0	0	0	0.000319849618122505	0	0	0.000435265776098541	0	0	0	0	0	0	0.0225094587068103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.618077402059928	0	0	0	0	0	0.010326573385098	0.00511759388996008	0	0.00630691226591764	0.00630691226591764	0	0	0	0.00696425241757666	0	0	0	0	0	0	0	0	6.3969923624501e-05	6.3969923624501e-05	0	0	0.00679205936329592	0.00630691226591764	0	0	0	0	0.000124361650313869	0.000124361650313869	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.13856051778585e-05	0	0	0	0	0	0	0	0	0	0	0	0
"Epilobium"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.15555555555556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.177777777777778	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.622222222222222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0444444444444444
"Euonymus_europaea"	0	0	0	0	0	0	0	0	0	0	0.0220741929307117	0	0	0.0249756858951087	0	0.000319849618122505	0.0252276490636706	0.0252276490636706	0.000319849618122505	0.0220741929307117	0	0	0.000319849618122505	0.000319849618122505	0.000435265776098541	0	0.0220741929307117	0	1.02207419293071	0	0	0	0	0	0.0220741929307117	0	0	0	0.000383819541747006	0	0	0	0.0237722077715357	0.0252276490636706	0.00169801484082398	0	0	0.000497446601255476	0	0.000497446601255476	0	0	0.0246558362769862	0.000435265776098541	0.000435265776098541	0	0.0220741929307117	0	0	0	0	0	0.000435265776098541	0	0	0	0	0	0	0	0	0	0	0	0	0.0220741929307117	0	0	0	0	0	0	0	0	0.000365542420711434	0	0	0	0.000319849618122505	0	0	0.000435265776098541	0	0	0	0	0	0	0.0225094587068103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.618077402059928	0	0	0	0	0	0.010326573385098	0.00511759388996008	0	0.00630691226591764	0.00630691226591764	0	0	0	0.00696425241757666	0	0	0	0	0	0	0	0	6.3969923624501e-05	6.3969923624501e-05	0	0	0.00679205936329592	0.00630691226591764	0	0	0	0	0.000124361650313869	0.000124361650313869	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.13856051778585e-05	0	0	0	0	0	0	0	0	0	0	0	0
