"Abies_alba"	"Abies_concolor"	"Abies_grandis"	"Abies_koreana"	"Acer_platanoides"	"Acer_pseudoplatanus"	"Achillea_millefolium"	"Artemisia_vulgaris"	"Asparagus_offinalis"	"Avena_sativa"	"Beta_vulgaris"	"Betula_sp."	"Brassica_napus"	"Carduus_sp."	"Carpinus_betulus"	"Centaurea_sp."	"Chenopodium_sp."	"Cirsium_arvense"	"Cirsium_palustre"	"Cirsium_sp."	"Corylus_avellana"	"Crataegus_ocyacantha"	"Crepis_biennis"	"Crepis_sp."	"Cytisus_scoparius"	"Dactylis_glomerata"	"Daucus_sp."	"Epilobium"	"Euonymus_europaea"	"Euphorbia_sp."	"Fagus_sylvatica"	"Filipendula_ulmaria"	"Fraxinus_excelsior"	"Galeopsis_sp."	"Galium_sp."	"Gramineae_sp."	"Hedera_helix"	"Heracleum_sphondylium"	"Hieracium_murorum"	"Holcus_lanatus"	"Hordeum_vulgare"	"Humulus_lupulus"	"Impatiens_glandulifera"	"Impatiens_noli-tangere"	"Impatiens_parviflora"	"Juglans_regia"	"Larix_decidua"	"Lathyrus_sp."	"Lolium_sp."	"Lupinus_polyphyllus"	"Malus_domestica"	"Malva_sp."	"Matricaria_perforata"	"Medicago_sativa"	"Melilotus_albus"	"Mycelis_muralis"	"Papaver_somniferum"	"Phalaris_arundinacea"	"Phragmites_communis"	"Picea_albis"	"Pinus_cembra"	"Pinus_sylvestris"	"Pisum_sativum"	"Prunus_avium"	"Prunus_domestica"	"Prunus_padus"	"Populus_tremula"	"Pseudotsuga_menziesii"	"Quercus_rubra"	"Quercus_sp."	"Ribes_rubrum"	"Rosa_sp."	"Ranunculus_sp."	"Rubus_caesius"	"Rubus_idaeus"	"Rumex_sp."	"Salix_caprea"	"Salix_sp."	"Sambucus_nigra"	"Secale_cereale"	"Senecio_nemorensis"	"Silene_alba"	"Sinapis_arvensis"	"Solanum_tuberosum"	"Sonchus_oleraceus"	"Sorbus_aucuparia"	"Spiraea_vachouttei"	"Tanacetum_vulgare"	"Taraxacum_officinale"	"Thlaspi_arvense"	"Tilia_sp."	"Trifolium_pratense"	"Triticum_aestivum"	"Ulmus_sp."	"Umbelliferae_sp."	"Urtica_dioica"	"Viburnum_opulus"	"Vicia_cracca"	"Vicia_faba"	"Vicia_sp."	"Zea_mays"	"Mindarus_abietinus"	"Prociphilus_fraxini"	"Cinara_curvipes"	"Periphyllus_sp."	"Drepanosiphum_platanoides"	"Periphyllus_testudinaceus"	"Macrosiphoniella_millefolli"	"Macrosiphoniella_oblonga"	"Brachycorynella_asparagi"	"Metopolophium_dirhodum"	"Rhopalosiphum_padi"	"Sitobion_avenae"	"Aphis_fabae"	"Betulaphis_brevipilosa"	"Euceraphis_punctipennis"	"Kallistaphis_sp."	"Symydibius_oblongus"	"Brevicoryne_brassicae"	"Brachycaudus_sp."	"Uroleucon_sp."	"Myzocallis_capini"	"Hayhurstia_atriplicis"	"Capitophorus_sp."	"Corylobium_avellanae"	"Myzocallis_coryli"	"Ovatus_crataegarius"	"Acyrthosiphon_pisum"	"Aphis_sp."	"Macrosiphum_sp."	"Phyllaphis_fagi"	"Macrosiphum_cholodkowskyi"	"Prociphilus_sp."	"Cryptomyzus_galeopsidis"	"Aphis_hederae"	"Cavariella_pastinacae"	"Nasonovia_nigra"	"Nasonovia_sp."	"Diuraphis_noxia"	"Phorodon_humuli"	"Impatientinum_asiaticum"	"Impatientinum_balsamines"	"Chromaphis_juglandis"	"Adelges_laricis"	"Adelges_viridis"	"Cinara_sp."	"Megoura_viciae"	"Macrosiphum_albifrons"	"Aphis_pomi"	"Eriosoma_lanigerum"	"Rhopalosiphum_insertum"	"Aphis_umbrella"	"Uroleucon_murale"	"Uroleucon_obscurum"	"Hyalopteroides_humilis"	"Rhopalomyzus_lonicerae"	"Hyalopterus_pruni"	"Pineus_cembrae"	"Eulachnus_agilis"	"Schizolachnus_pinetis"	"Myzus_cerasi"	"Chaitophorus_sp."	"Gilletteella_cooleyi"	"Myzocallis_walshii"	"Stomaphis_quercus"	"Thelaxes_dryophila"	"Lachnus_roboris"	"Tuberculatus_annulatus"	"Tuberculatus_sp."	"Aphis_grossulariae"	"Macrosiphum_rosae"	"Macrosiphum_funestum"	"Aphis_idaei"	"Aphis_farinosa"	"Pterocomma_sp."	"Cavariella_sp."	"Aphis_sambuci"	"Aphis_jacobaeae"	"Brachycaudus_lychnidis"	"Myzus_persicae"	"Hyperomyzus_lactucae"	"Dysaphis_sorbi"	"Aphis_spiraephaga"	"Macrosiphoniella_tanacetaria"	"Metopeurum_fuscoviride"	"Lipaphis_erysimi"	"Eucallipterus_tiliae"	"Schizaphis_graminum"	"Schizoneura_sp."	"Microlophium_carnosum"	"Aphis_viburni"	"Aphis_craccae"	"Aphis_craccivora"
"Beta_vulgaris"	0	0	0	0	0	0	0	0	0	0	1.19733989727032	0	0	0.338940444803197	0	0.034116799262443	0.331663692891294	0.331663692891294	0.034116799262443	0.19733989727032	0	0	0.034116799262443	0.034116799262443	0.036600397717739	0	0.19733989727032	0	0.19733989727032	0	0	0	0	0	0.19733989727032	0	0	0	0.0741669549183543	0	0	0	0.299152200957555	0.331663692891293	0.101812303687235	0	0	0.0615132734751917	0	0.0615132734751916	0	0	0.304823645540754	0.036600397717739	0.036600397717739	0	0.19733989727032	0	0	0	0	0	0.036600397717739	0	0	0	0	0	0	0	0	0	0	0	0	0.19733989727032	0	0	0	0	0	0	0	0	0.057339158424274	0	0	0	0.034116799262443	0	0	0.036600397717739	0	0	0	0	0	0	0.233940294988059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.06973173531608	0	0	0	0	0	0.238852773934298	0.303260437888382	0	0.149248661801082	0.149248661801082	0	0	0	0.325336868602124	0	0	0	0	0	0	0	0	0.0222500864755063	0.0222500864755063	0	0	0.226249563749411	0.149248661801082	0	0	0	0	0.0276809730638362	0.0276809730638362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0258026212909233	0	0	0	0	0	0	0	0	0	0	0	0
"Betula_sp."	0	0	0	0	0	0	0	0	0	0	0	5.26315789473684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.18421052631579	1.18421052631579	1.18421052631579	1.18421052631579	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Brassica_napus"	0	0	0	0	0	0	0	0	0	0	0	0	3.13157894736842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.13157894736842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.73684210526316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Carduus_sp."	0	0	0	0	0	0	0	0	0	0	0.112980148267732	0	0	1.56379196861353	0	0.157406935346375	0.189882602130643	0.189882602130643	0.157406935346375	0.112980148267732	0	0	0.157406935346375	0.157406935346375	0.0209542946865112	0	0.112980148267732	0	0.112980148267732	0	0	0	0	0	0.112980148267732	0	0	0	0.342188989883425	0	0	0	0.171269269348537	0.189882602130642	0.0582891210808045	0	0	0.0352173019941365	0	0.0352173019941365	0	0	0.406385033267159	0.0209542946865112	0.0209542946865112	0	0.112980148267732	0	0	0	0	0	0.0209542946865112	0	0	0	0	0	0	0	0	0	0	0	0	0.112980148267732	0	0	0	0	0	0	0	0	0.264549471170379	0	0	0	0.157406935346375	0	0	0.0209542946865112	0	0	0	0	0	0	0.133934442954243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.75746897305361	0	0	0	0	0	0.652010855554282	1.39917275863445	0	0.0854471709587891	0.0854471709587891	0	0	0	0.186260397213433	0	0	0	0	0	0	0	0	0.102656696965027	0.102656696965027	0	0	0.129531380179566	0.0854471709587891	0	0	0	0	0.0158477858973614	0.0158477858973614	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.119047262026671	0	0	0	0	0	0	0	0	0	0	0	0
"Carpinus_betulus"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.26315789473684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.73684210526316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Centaurea_sp."	0	0	0	0	0	0	0	0	0	0	0.034116799262443	0	0	0.472220806039126	0	1.34950405609841	0.057339158424274	0.057339158424274	0.349504056098405	0.034116799262443	0	0	0.349504056098405	0.349504056098405	0.00632760247235359	0	0.034116799262443	0	0.034116799262443	0	0	0	0	0	0.034116799262443	0	0	0	0.759791426300881	0	0	0	0.0517184600284168	0.0573391584242739	0.0176016607659738	0	0	0.0106346260039556	0	0.0106346260039556	0	0	0.122716749940721	0.00632760247235359	0.00632760247235359	0	0.034116799262443	0	0	0	0	0	0.00632760247235359	0	0	0	0	0	0	0	0	0	0	0	0	0.034116799262443	0	0	0	0	0	0	0	0	0.587401774955303	0	0	0	0.349504056098405	0	0	0.00632760247235359	0	0	0	0	0	0	0.0404444017347966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.530705766304669	0	0	0	0	0	0.196888779285062	3.10670272087471	0	0.0258026212909233	0.0258026212909233	0	0	0	0.0562453553098097	0	0	0	0	0	0	0	0	0.227937427890264	0.227937427890264	0	0	0.0391148017021639	0.0258026212909233	0	0	0	0	0.00478558170178003	0.00478558170178003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.264330798729886	0	0	0	0	0	0	0	0	0	0	0	0
"Chenopodium_sp."	0	0	0	0	0	0	0	0	0	0	0.165831846445647	0	0	0.284823903195964	0	0.028669579212137	1.9593812545305	0.278708985622936	0.028669579212137	0.165831846445647	0	0	0.028669579212137	0.028669579212137	0.0307566367375958	0	0.165831846445647	0	0.165831846445647	0	0	0	0	0	0.165831846445647	0	0	0	0.0623251722002978	0	0	0	0.251388404166012	0.278708985622935	0.0855565577203655	0	0	0.0516918264497409	0	0.0516918264497409	0	0	0.256154323983827	0.0307566367375958	0.0307566367375958	0	0.165831846445647	0	0	0	0	0	0.0307566367375958	0	0	0	0	0	0	0	0	0	0	0	0	0.165831846445647	0	0	0	0	0	0	0	0	0.0481841667430874	0	0	0	0.028669579212137	0	0	0.0307566367375958	0	0	0	0	0	0	0.196588483183243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.57960650026562	0	0	0	0	0	0.200716616751511	0.254840704107884	0	0.881721564538724	0.125419043530321	0	0	0	0.273392326556407	0	0	0	0	0	0	0	0	0.0186975516600893	0.0186975516600893	0	0	0.190125683823035	0.125419043530321	0	0	0	0	0.0232613219023834	0.0232613219023834	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0216828750343893	0	0	0	0	0	0	0	0	0	0	0	0
"Cirsium_arvense"	0	0	0	0	0	0	0	0	0	0	0.165831846445647	0	0	0.284823903195964	0	0.028669579212137	0.278708985622936	1.9593812545305	0.028669579212137	0.165831846445647	0	0	0.028669579212137	0.028669579212137	0.0307566367375958	0	0.165831846445647	0	0.165831846445647	0	0	0	0	0	0.165831846445647	0	0	0	0.0623251722002978	0	0	0	0.251388404166012	0.278708985622935	0.0855565577203655	0	0	0.0516918264497409	0	0.0516918264497409	0	0	0.256154323983827	0.0307566367375958	0.0307566367375958	0	0.165831846445647	0	0	0	0	0	0.0307566367375958	0	0	0	0	0	0	0	0	0	0	0	0	0.165831846445647	0	0	0	0	0	0	0	0	0.0481841667430874	0	0	0	0.028669579212137	0	0	0.0307566367375958	0	0	0	0	0	0	0.196588483183243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.57960650026562	0	0	0	0	0	0.200716616751511	0.254840704107884	0	0.125419043530321	0.881721564538724	0	0	0	0.273392326556407	0	0	0	0	0	0	0	0	0.0186975516600893	0.0186975516600893	0	0	0.190125683823035	0.125419043530321	0	0	0	0	0.0232613219023834	0.0232613219023834	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0216828750343893	0	0	0	0	0	0	0	0	0	0	0	0
"Cirsium_palustre"	0	0	0	0	0	0	0	0	0	0	0.034116799262443	0	0	0.472220806039126	0	0.349504056098405	0.057339158424274	0.057339158424274	1.34950405609841	0.034116799262443	0	0	0.349504056098405	0.349504056098405	0.00632760247235359	0	0.034116799262443	0	0.034116799262443	0	0	0	0	0	0.034116799262443	0	0	0	0.759791426300881	0	0	0	0.0517184600284168	0.0573391584242739	0.0176016607659738	0	0	0.0106346260039556	0	0.0106346260039556	0	0	0.122716749940721	0.00632760247235359	0.00632760247235359	0	0.034116799262443	0	0	0	0	0	0.00632760247235359	0	0	0	0	0	0	0	0	0	0	0	0	0.034116799262443	0	0	0	0	0	0	0	0	0.587401774955303	0	0	0	0.349504056098405	0	0	0.00632760247235359	0	0	0	0	0	0	0.0404444017347966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.530705766304669	0	0	0	0	0	0.196888779285062	3.10670272087471	0	0.0258026212909233	0.0258026212909233	0	0	0	0.0562453553098097	0	0	0	0	0	0	0	0	0.227937427890264	0.227937427890264	0	0	0.0391148017021639	0.0258026212909233	0	0	0	0	0.00478558170178003	0.00478558170178003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.264330798729886	0	0	0	0	0	0	0	0	0	0	0	0
"Cirsium_sp."	0	0	0	0	0	0	0	0	0	0	0.19733989727032	0	0	0.338940444803197	0	0.034116799262443	0.331663692891294	0.331663692891294	0.034116799262443	1.19733989727032	0	0	0.034116799262443	0.034116799262443	0.036600397717739	0	0.19733989727032	0	0.19733989727032	0	0	0	0	0	0.19733989727032	0	0	0	0.0741669549183543	0	0	0	0.299152200957555	0.331663692891293	0.101812303687235	0	0	0.0615132734751917	0	0.0615132734751916	0	0	0.304823645540754	0.036600397717739	0.036600397717739	0	0.19733989727032	0	0	0	0	0	0.036600397717739	0	0	0	0	0	0	0	0	0	0	0	0	0.19733989727032	0	0	0	0	0	0	0	0	0.057339158424274	0	0	0	0.034116799262443	0	0	0.036600397717739	0	0	0	0	0	0	0.233940294988059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.06973173531608	0	0	0	0	0	0.238852773934298	0.303260437888382	0	0.149248661801082	0.149248661801082	0	0	0	0.325336868602124	0	0	0	0	0	0	0	0	0.0222500864755063	0.0222500864755063	0	0	0.226249563749411	0.149248661801082	0	0	0	0	0.0276809730638362	0.0276809730638362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0258026212909233	0	0	0	0	0	0	0	0	0	0	0	0
"Corylus_avellana"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.26315789473684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.36842105263158	2.36842105263158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Crataegus_ocyacantha"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.26315789473684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.73684210526316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Crepis_biennis"	0	0	0	0	0	0	0	0	0	0	0.034116799262443	0	0	0.472220806039126	0	0.349504056098405	0.057339158424274	0.057339158424274	0.349504056098405	0.034116799262443	0	0	1.34950405609841	0.349504056098405	0.00632760247235359	0	0.034116799262443	0	0.034116799262443	0	0	0	0	0	0.034116799262443	0	0	0	0.759791426300881	0	0	0	0.0517184600284168	0.0573391584242739	0.0176016607659738	0	0	0.0106346260039556	0	0.0106346260039556	0	0	0.122716749940721	0.00632760247235359	0.00632760247235359	0	0.034116799262443	0	0	0	0	0	0.00632760247235359	0	0	0	0	0	0	0	0	0	0	0	0	0.034116799262443	0	0	0	0	0	0	0	0	0.587401774955303	0	0	0	0.349504056098405	0	0	0.00632760247235359	0	0	0	0	0	0	0.0404444017347966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.530705766304669	0	0	0	0	0	0.196888779285062	3.10670272087471	0	0.0258026212909233	0.0258026212909233	0	0	0	0.0562453553098097	0	0	0	0	0	0	0	0	0.227937427890264	0.227937427890264	0	0	0.0391148017021639	0.0258026212909233	0	0	0	0	0.00478558170178003	0.00478558170178003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.264330798729886	0	0	0	0	0	0	0	0	0	0	0	0
"Crepis_sp."	0	0	0	0	0	0	0	0	0	0	0.034116799262443	0	0	0.472220806039126	0	0.349504056098405	0.057339158424274	0.057339158424274	0.349504056098405	0.034116799262443	0	0	0.349504056098405	1.34950405609841	0.00632760247235359	0	0.034116799262443	0	0.034116799262443	0	0	0	0	0	0.034116799262443	0	0	0	0.759791426300881	0	0	0	0.0517184600284168	0.0573391584242739	0.0176016607659738	0	0	0.0106346260039556	0	0.0106346260039556	0	0	0.122716749940721	0.00632760247235359	0.00632760247235359	0	0.034116799262443	0	0	0	0	0	0.00632760247235359	0	0	0	0	0	0	0	0	0	0	0	0	0.034116799262443	0	0	0	0	0	0	0	0	0.587401774955303	0	0	0	0.349504056098405	0	0	0.00632760247235359	0	0	0	0	0	0	0.0404444017347966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.530705766304669	0	0	0	0	0	0.196888779285062	3.10670272087471	0	0.0258026212909233	0.0258026212909233	0	0	0	0.0562453553098097	0	0	0	0	0	0	0	0	0.227937427890264	0.227937427890264	0	0	0.0391148017021639	0.0258026212909233	0	0	0	0	0.00478558170178003	0.00478558170178003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.264330798729886	0	0	0	0	0	0	0	0	0	0	0	0
"Cytisus_scoparius"	0	0	0	0	0	0	0	0	0	0	0.036600397717739	0	0	0.0628628840595336	0	0.00632760247235359	0.0615132734751916	0.0615132734751916	0.00632760247235359	0.036600397717739	0	0	0.00632760247235359	0.00632760247235359	1.37772587084338	0	0.036600397717739	0	0.036600397717739	0	0	0	0	0	0.036600397717739	0	0	0	0.0137556575485948	0	0	0	0.0554834054574642	0.0615132734751916	0.0188830077397252	0	0	0.63483339637543	0	0.634833396375429	0	0	0.05653528158718	0.37772587084338	0.37772587084338	0	0.036600397717739	0	0	0	0	0	0.37772587084338	0	0	0	0	0	0	0	0	0	0	0	0	0.036600397717739	0	0	0	0	0	0	0	0	0.0106346260039556	0	0	0	0.00632760247235359	0	0	0.37772587084338	0	0	0	0	0	0	0.414326268561119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.569339520053718	0	0	0	0	0	0.0442997419320911	0.0562453553098097	0	0.0276809730638362	0.0276809730638362	0	0	0	3.3575632963856	0	0	0	0	0	0	0	0	0.00412669726457843	0.00412669726457843	0	0	0.0419622394216116	0.0276809730638362	0	0	0	0	0.285675028368943	0.285675028368943	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00478558170178003	0	0	0	0	0	0	0	0	0	0	0	0
"Dactylis_glomerata"	0	0	0	0	0	0	0	0	0	0.73314512779359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.36885209076472	0	0	0	0	0	0	0	0	0	0.368852090764725	0	0	0	0.368852090764725	0.619919480276848	0	0	0	0	0	0	0	0.368852090764725	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.166343852524596	0	0	0	0	0	0	0	0	0	0	0	0	0	0.368852090764725	0	0	0	0	0	0	0	0	0	0	0	0	0.73314512779359	0	0	0	0	0	0	0	0.166343852524596	0	0	0	0	0	0	0	0	0	0.219943538338077	0.739306011220427	3.278685251242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.278963766124582	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.219943538338077	0	0	0	0	0
"Daucus_sp."	0	0	0	0	0	0	0	0	0	0	0.19733989727032	0	0	0.338940444803197	0	0.034116799262443	0.331663692891294	0.331663692891294	0.034116799262443	0.19733989727032	0	0	0.034116799262443	0.034116799262443	0.036600397717739	0	1.19733989727032	0	0.19733989727032	0	0	0	0	0	0.19733989727032	0	0	0	0.0741669549183543	0	0	0	0.299152200957555	0.331663692891293	0.101812303687235	0	0	0.0615132734751917	0	0.0615132734751916	0	0	0.304823645540754	0.036600397717739	0.036600397717739	0	0.19733989727032	0	0	0	0	0	0.036600397717739	0	0	0	0	0	0	0	0	0	0	0	0	0.19733989727032	0	0	0	0	0	0	0	0	0.057339158424274	0	0	0	0.034116799262443	0	0	0.036600397717739	0	0	0	0	0	0	0.233940294988059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.06973173531608	0	0	0	0	0	0.238852773934298	0.303260437888382	0	0.149248661801082	0.149248661801082	0	0	0	0.325336868602124	0	0	0	0	0	0	0	0	0.0222500864755063	0.0222500864755063	0	0	0.226249563749411	0.149248661801082	0	0	0	0	0.0276809730638362	0.0276809730638362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0258026212909233	0	0	0	0	0	0	0	0	0	0	0	0
"Epilobium"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.59033162844415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.67282626629269	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.53407028543145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.20277181983171
"Euonymus_europaea"	0	0	0	0	0	0	0	0	0	0	0.19733989727032	0	0	0.338940444803197	0	0.034116799262443	0.331663692891294	0.331663692891294	0.034116799262443	0.19733989727032	0	0	0.034116799262443	0.034116799262443	0.036600397717739	0	0.19733989727032	0	1.19733989727032	0	0	0	0	0	0.19733989727032	0	0	0	0.0741669549183543	0	0	0	0.299152200957555	0.331663692891293	0.101812303687235	0	0	0.0615132734751917	0	0.0615132734751916	0	0	0.304823645540754	0.036600397717739	0.036600397717739	0	0.19733989727032	0	0	0	0	0	0.036600397717739	0	0	0	0	0	0	0	0	0	0	0	0	0.19733989727032	0	0	0	0	0	0	0	0	0.057339158424274	0	0	0	0.034116799262443	0	0	0.036600397717739	0	0	0	0	0	0	0.233940294988059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.06973173531608	0	0	0	0	0	0.238852773934298	0.303260437888382	0	0.149248661801082	0.149248661801082	0	0	0	0.325336868602124	0	0	0	0	0	0	0	0	0.0222500864755063	0.0222500864755063	0	0	0.226249563749411	0.149248661801082	0	0	0	0	0.0276809730638362	0.0276809730638362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0258026212909233	0	0	0	0	0	0	0	0	0	0	0	0
"Euphorbia_sp."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.26315789473684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.73684210526316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
