"Sorex_araneus"	"Neomys_fodiens"	"Microtus_oeconomus"	"Microtus_arvalis"	"Clethrionomys_glareolus"	"Clethrionomys_rutilus"	"Sorex_minutus"	"Apodemus_speciosus"	"Apodemus_agrarius"	"Sicista_subtilis"	"Arvicola_terrestris"	"Sorex_arcticus"	"Sorex_daphaenodon"	"Micromys_minutus"	"Talpa_europaea"	"Microtus_gregalis"	"Microtus_agrestis"	"Cricetus_cricetus"	"Sorex_caecutiens"	"Clethrionomys_rufocanus"	"Sorex_isodon"	"Tamias_sibiricus"	"Sorex_minutissimus"	"Neopsylla_mana"	"Ctenophthalmus_assimilis"	"Megabothris_rectangulatus"	"Amalaraeus_penicilliger"	"Palaeopsylla_soricis"	"Hystrichopsylla_talpae"	"Frontopsylla_elata"	"Megabothris_turbidus"	"Ceratophyllus_indages"
"Talpa_europaea"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.125	0.125	0	0.125	0	0.125	0	0	0
"Microtus_gregalis"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0833333333333333	0.0833333333333333	0.0833333333333333	0.0833333333333333	0.0833333333333333	0.0833333333333333	0	0	0
"Microtus_agrestis"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0	0	0	0
"Cricetus_cricetus"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.125	0	0.125	0.125	0	0.125	0	0	0
"Sorex_caecutiens"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.25	0.25	0	0	0	0	0	0	0
"Clethrionomys_rufocanus"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.166666666666667	0	0.166666666666667	0	0.166666666666667	0	0	0	0
"Sorex_isodon"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0
"Tamias_sibiricus"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5
"Sorex_minutissimus"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0
"Neopsylla_mana"	0.0238095238095238	0.0238095238095238	0.0238095238095238	0.0238095238095238	0.0238095238095238	0.0238095238095238	0.0238095238095238	0.0238095238095238	0.0238095238095238	0.0238095238095238	0.0238095238095238	0.0238095238095238	0.0238095238095238	0.0238095238095238	0.0238095238095238	0.0238095238095238	0.0238095238095238	0.0238095238095238	0.0238095238095238	0.0238095238095238	0.0238095238095238	0	0	0	0	0	0	0	0	0	0	0
"Ctenophthalmus_assimilis"	0.0294117647058824	0.0294117647058824	0.0294117647058824	0.0294117647058824	0.0294117647058824	0.0294117647058824	0.0294117647058824	0.0294117647058824	0.0294117647058824	0.0294117647058824	0.0294117647058824	0.0294117647058824	0	0	0.0294117647058824	0.0294117647058824	0.0294117647058824	0	0.0294117647058824	0	0	0	0.0294117647058824	0	0	0	0	0	0	0	0	0
"Megabothris_rectangulatus"	0.03125	0.03125	0.03125	0.03125	0.03125	0.03125	0.03125	0.03125	0.03125	0.03125	0.03125	0	0	0.03125	0	0.03125	0.03125	0.03125	0	0.03125	0	0	0	0	0	0	0	0	0	0	0	0
"Amalaraeus_penicilliger"	0.0384615384615385	0.0384615384615385	0.0384615384615385	0.0384615384615385	0.0384615384615385	0.0384615384615385	0	0.0384615384615385	0.0384615384615385	0	0.0384615384615385	0	0	0	0.0384615384615385	0.0384615384615385	0.0384615384615385	0.0384615384615385	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Palaeopsylla_soricis"	0.0333333333333333	0.0333333333333333	0.0333333333333333	0.0333333333333333	0.0333333333333333	0.0333333333333333	0.0333333333333333	0.0333333333333333	0.0333333333333333	0	0	0.0333333333333333	0.0333333333333333	0.0333333333333333	0	0.0333333333333333	0.0333333333333333	0	0	0.0333333333333333	0	0	0	0	0	0	0	0	0	0	0	0
"Hystrichopsylla_talpae"	0.0416666666666667	0	0.0416666666666667	0.0416666666666667	0.0416666666666667	0.0416666666666667	0	0.0416666666666667	0.0416666666666667	0.0416666666666667	0.0416666666666667	0	0	0	0.0416666666666667	0.0416666666666667	0	0.0416666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Frontopsylla_elata"	0	0	0	0.0833333333333333	0.0833333333333333	0.0833333333333333	0	0.0833333333333333	0.0833333333333333	0.0833333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Megabothris_turbidus"	0.0714285714285714	0	0	0.0714285714285714	0.0714285714285714	0.0714285714285714	0	0.0714285714285714	0.0714285714285714	0	0	0	0	0.0714285714285714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Ceratophyllus_indages"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0
