"Leycesteria_formosa"	"Juniperus_brevifolia"	"Duchesnea_indica"	"Vaccinium_cylindraceum"	"Ilex_perado"	"Rubus_ulmifolius"	"Cerastium_sp1_M_SD_031"	"Pittosporum_undulatum"	"Morella_faya"	"Potentilla_erecta"	"Solanum_nigrum"	"Fragaria_vesca"	"Acacia_melanoxylon"	"Clethra_arborea"	"Hedera_azorica"	"Unidentified_sp1_M_SD_031"	"Hedychium_gardneranum"	"Juncus_effusus"	"Laurus_azorica"	"Bellis_perennis"	"Hypericum_humifusum"	"Myrsine_africana"	"Calluna_vulgaris"	"Carex_viridula"	"Holcus_lanatus"	"Lotus_pedunculatus"	"Aphanes_microcarpa"	"Carex_vulcani"	"Centaurium_erythraea"	"Conyza_bonariensis"	"Cryptomeria_japonica"	"Epilobium_parviflorum"	"Persicaria_capitata"	"Sonchus_tenerrimus"	"Unidentified_sp2_M_SD_031"	"Unidentified_sp3_M_SD_031"	"Unidentified_sp4_M_SD_031"	"Unidentified_sp5_M_SD_031"	"Unidentified_sp6_M_SD_031"	"Unidentified_sp7_M_SD_031"	"Viburnum_tinus"	"Turdus_merula"	"Sylvia_atricapilla"	"Fringilla_coelebs"	"Erithacus_rubecula"	"Pyrrhula_murina"	"Serinus_serinus"	"Carduelis_carduelis"	"Regulus_regulus"
"Solanum_nigrum"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.025	0.0625	0.0125	0	0	0	0
"Fragaria_vesca"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0428571428571429	0.0571428571428571	0	0	0	0	0	0
"Acacia_melanoxylon"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0.06	0.02	0	0	0	0	0
"Clethra_arborea"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04	0	0.04	0	0	0	0.02	0
"Hedera_azorica"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0.08	0	0	0	0	0	0
"Unidentified_sp1_M_SD_031"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04	0.06	0	0	0	0	0	0
"Hedychium_gardneranum"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.025	0.075	0	0	0	0	0	0
"Juncus_effusus"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.025	0.025	0	0.05	0	0	0
"Laurus_azorica"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0	0	0	0	0	0	0
"Bellis_perennis"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0666666666666667	0	0.0333333333333333	0	0	0	0	0
"Hypericum_humifusum"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0	0	0
"Myrsine_africana"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0333333333333333	0.0666666666666667	0	0	0	0	0	0
"Calluna_vulgaris"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05	0.05	0	0	0	0	0	0
"Carex_viridula"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0	0	0	0	0
"Holcus_lanatus"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0	0
"Lotus_pedunculatus"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0	0	0	0	0
"Aphanes_microcarpa"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0	0	0	0	0
"Carex_vulcani"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0	0	0	0	0
"Centaurium_erythraea"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0	0	0	0	0	0	0
"Conyza_bonariensis"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0	0
"Cryptomeria_japonica"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0	0	0	0	0	0	0
"Epilobium_parviflorum"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0	0	0	0	0
"Persicaria_capitata"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0	0	0	0	0
"Sonchus_tenerrimus"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0
"Unidentified_sp2_M_SD_031"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0	0	0	0	0	0	0
"Unidentified_sp3_M_SD_031"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0	0	0	0	0
"Unidentified_sp4_M_SD_031"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0	0	0	0	0
"Unidentified_sp5_M_SD_031"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0	0	0	0	0
"Unidentified_sp6_M_SD_031"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0	0
"Unidentified_sp7_M_SD_031"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0	0	0
"Viburnum_tinus"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0	0	0	0	0	0	0
"Turdus_merula"	0.0132352941176471	0.0205882352941176	0.0110294117647059	0.0117647058823529	0.0169117647058824	0.00367647058823529	0.000735294117647059	0.00147058823529412	0.00220588235294118	0.00220588235294118	0	0.00220588235294118	0.000735294117647059	0.00147058823529412	0.000735294117647059	0.00147058823529412	0.000735294117647059	0	0.00294117647058824	0.00147058823529412	0	0.000735294117647059	0.000735294117647059	0	0	0	0	0	0.000735294117647059	0	0.000735294117647059	0	0	0	0.000735294117647059	0	0	0	0	0	0.000735294117647059	0	0	0	0	0	0	0	0
"Sylvia_atricapilla"	0.0348314606741573	0.00112359550561798	0.0101123595505618	0.00674157303370787	0	0.00786516853932584	0	0.00561797752808989	0.00561797752808989	0.00224719101123596	0.00224719101123596	0.00449438202247191	0.00337078651685393	0	0.00449438202247191	0.00337078651685393	0.00337078651685393	0.00112359550561798	0	0	0	0.00224719101123596	0.00112359550561798	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Fringilla_coelebs"	0.0384615384615385	0	0	0	0	0	0.0134615384615385	0.00384615384615385	0	0.00384615384615385	0.00961538461538462	0	0.00192307692307692	0.00384615384615385	0	0	0	0.00192307692307692	0	0.00192307692307692	0	0	0	0.00384615384615385	0	0.00384615384615385	0.00192307692307692	0.00192307692307692	0	0	0	0.00192307692307692	0.00192307692307692	0	0	0.00192307692307692	0.00192307692307692	0.00192307692307692	0	0	0	0	0	0	0	0	0	0	0
"Erithacus_rubecula"	0.0733333333333333	0	0.00666666666666667	0.0133333333333333	0	0	0	0	0	0	0.00666666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Pyrrhula_murina"	0.05	0	0	0	0	0	0	0	0	0.00714285714285714	0	0	0	0	0	0	0	0.0142857142857143	0	0	0.0214285714285714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00714285714285714	0	0	0	0	0	0	0	0	0
"Serinus_serinus"	0	0	0.0125	0	0	0	0.0375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.025	0	0	0	0	0.0125	0	0	0	0	0	0	0	0	0.0125	0	0	0	0	0	0	0	0	0	0
"Carduelis_carduelis"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Regulus_regulus"	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
